churn_event_id,account_id,churn_date,reason_code,refund_amount_usd,preceding_upgrade_flag,preceding_downgrade_flag,is_reactivation,feedback_text
C020784,A04800,2026-12-06 00:29:17,competitor,0.0,False,False,False,
C020797,A04804,2025-05-10 04:10:54,no_longer_needed,0.0,False,False,False,Too expensive
C020799,A04805,2025-05-11 09:32:00,missing_features,0.0,False,True,False,
C020829,A04813,2026-01-09 08:30:32,missing_features,0.0,False,True,False,Not useful
C020831,A04814,2025-09-21 18:42:48,missing_features,0.0,False,True,False,Not useful
C020832,A04815,2026-10-29 14:27:55,price_too_high,0.0,False,False,False,Too expensive
C020844,A04818,2026-05-01 11:37:13,no_longer_needed,0.0,False,True,True,
C020847,A04819,2024-06-10 13:53:43,missing_features,0.0,False,False,True,Buggy
C020866,A04821,2025-12-19 15:46:00,competitor,0.0,True,False,True,Too expensive
C020888,A04826,2024-12-14 00:57:01,no_longer_needed,0.0,False,False,False,Not useful
C020889,A04827,2025-09-22 12:50:21,no_longer_needed,0.0,False,False,False,Not useful
C020895,A04828,2025-10-16 16:50:20,price_too_high,0.0,False,False,False,Too expensive
C020914,A04833,2026-08-30 05:44:44,price_too_high,0.0,False,True,False,Not useful
C020922,A04835,2026-04-15 01:23:57,price_too_high,0.0,True,False,False,Buggy
C020931,A04837,2026-01-04 10:51:57,no_longer_needed,0.0,False,False,False,Too expensive
C020941,A04838,2026-12-31 00:00:00,missing_features,0.0,False,True,False,
C020965,A04842,2026-05-01 21:21:22,no_longer_needed,0.0,True,False,True,Buggy
C021000,A04848,2026-12-31 00:00:00,missing_features,87.88,True,False,False,Buggy
C021018,A04851,2025-10-21 01:41:51,bugs,0.0,True,False,False,Too expensive
C021025,A04854,2025-02-26 11:22:13,no_longer_needed,0.0,True,False,False,
C021033,A04855,2026-02-06 08:51:39,competitor,0.0,True,False,True,
C021051,A04858,2026-12-31 00:00:00,bugs,0.0,False,True,False,Too expensive
C021053,A04859,2025-07-10 00:39:35,no_longer_needed,0.0,True,False,True,
C021059,A04860,2025-06-26 09:17:24,no_longer_needed,0.0,False,False,False,Too expensive
C021062,A04861,2026-06-23 10:01:10,missing_features,0.0,False,True,True,Not useful
C021064,A04862,2025-10-30 17:17:03,missing_features,0.0,False,False,False,
C021067,A04863,2025-10-31 21:39:45,price_too_high,0.0,False,True,False,Not useful
C021074,A04867,2024-10-09 16:34:35,no_longer_needed,0.0,False,False,False,Too expensive
C021087,A04870,2026-12-31 00:00:00,price_too_high,74.1,False,True,False,Not useful
C021102,A04874,2025-07-04 23:22:52,bugs,0.0,False,False,True,Buggy
C021117,A04876,2026-06-17 10:04:40,price_too_high,0.0,False,False,False,Not useful
C021118,A04877,2025-08-31 11:29:13,competitor,0.0,False,False,False,Buggy
C021129,A04879,2026-12-31 00:00:00,price_too_high,4.5,False,False,False,Not useful
C021137,A04880,2026-12-22 04:47:15,no_longer_needed,0.0,False,True,False,Too expensive
C021140,A04881,2026-12-31 00:00:00,no_longer_needed,0.0,False,True,False,
C021154,A04886,2026-07-05 12:01:19,bugs,0.0,False,True,False,Not useful
C021164,A04888,2026-09-18 10:15:24,bugs,0.0,False,True,False,Too expensive
C021178,A04891,2025-09-17 16:13:53,price_too_high,0.0,False,False,False,Not useful
C021179,A04892,2025-02-20 20:48:29,bugs,0.0,False,False,False,Too expensive
C021189,A04894,2026-07-30 17:34:15,price_too_high,0.0,False,False,False,Not useful
C021192,A04895,2025-01-15 15:40:28,price_too_high,0.0,False,True,True,Not useful
C021194,A04895,2026-01-03 15:40:28,no_longer_needed,0.0,False,False,True,
C021199,A04896,2026-02-18 12:21:43,price_too_high,0.0,True,False,False,Too expensive
C021212,A04898,2025-01-01 14:46:53,competitor,0.0,True,False,False,Not useful
C021221,A04900,2026-11-15 22:56:39,no_longer_needed,0.0,False,False,False,
C021222,A04901,2026-11-23 21:42:07,competitor,0.0,False,False,False,Too expensive
C021234,A04904,2025-11-30 16:04:02,competitor,0.0,False,False,True,Not useful
C021246,A04905,2026-12-31 00:00:00,competitor,0.0,True,False,False,Buggy
C021267,A04909,2026-03-20 23:27:04,bugs,0.0,True,False,False,
C021272,A04910,2026-12-31 00:00:00,missing_features,0.0,False,False,False,Not useful
C021275,A04911,2026-12-31 00:00:00,price_too_high,234.0,False,False,False,Too expensive
C021291,A04913,2026-07-18 01:40:32,bugs,0.0,True,False,False,Buggy
C021305,A04917,2026-12-31 00:00:00,bugs,0.0,False,False,False,Too expensive
C021306,A04918,2024-10-10 08:17:49,bugs,0.0,False,False,False,
C021319,A04920,2026-06-26 17:13:36,bugs,0.0,True,False,False,Buggy
C021333,A04923,2026-12-31 00:00:00,competitor,0.0,False,True,False,Buggy
C021338,A04926,2026-11-13 07:56:27,missing_features,0.0,False,False,False,Not useful
C021363,A04930,2026-12-24 09:13:56,missing_features,0.0,False,False,False,Too expensive
C021369,A04931,2026-11-30 05:17:06,no_longer_needed,0.0,True,False,False,
C021383,A04934,2026-12-31 00:00:00,no_longer_needed,0.0,False,False,False,Too expensive
C021400,A04937,2026-05-24 02:35:20,price_too_high,0.0,False,True,False,Buggy
C021403,A04938,2026-06-14 03:38:07,no_longer_needed,0.0,False,False,False,Not useful
C021409,A04939,2026-09-20 01:42:47,competitor,0.0,False,False,False,Too expensive
C021449,A04947,2026-03-27 13:44:00,bugs,0.0,False,True,False,
C021450,A04948,2024-11-26 05:39:50,missing_features,0.0,False,False,True,Buggy
C021451,A04948,2025-05-17 05:39:50,no_longer_needed,0.0,False,False,False,Buggy
C021463,A04950,2024-10-01 12:24:48,competitor,0.0,False,False,False,Not useful
C021465,A04951,2025-05-14 03:01:26,price_too_high,0.0,False,True,True,Buggy
C021475,A04953,2025-07-25 18:20:21,bugs,0.0,False,True,False,Not useful
C021492,A04956,2026-12-31 00:00:00,no_longer_needed,139.65,True,False,False,Not useful
C021495,A04957,2024-09-11 13:52:51,no_longer_needed,0.0,False,False,False,Buggy
C021508,A04959,2026-12-31 00:00:00,price_too_high,0.0,True,False,False,
C021511,A04960,2025-03-29 21:12:41,bugs,0.0,False,True,True,Buggy
C021513,A04960,2026-04-11 21:12:41,no_longer_needed,0.0,False,True,False,Not useful
C021522,A04963,2026-03-26 17:11:24,price_too_high,0.0,False,False,False,Not useful
C021525,A04964,2026-05-24 11:02:05,competitor,0.0,False,False,False,Buggy
C021530,A04965,2025-08-17 20:29:32,price_too_high,0.0,True,False,True,
C021547,A04968,2024-09-24 17:21:27,price_too_high,0.0,False,False,False,Too expensive
C021550,A04969,2024-12-30 20:53:01,bugs,0.0,True,False,True,Not useful
C021551,A04969,2025-09-04 20:53:01,no_longer_needed,0.0,False,True,False,Too expensive
C021587,A04977,2026-10-19 10:39:31,price_too_high,0.0,False,True,False,Not useful
C021598,A04979,2025-01-21 14:54:24,bugs,0.0,False,False,False,
C021612,A04980,2026-11-04 01:24:11,no_longer_needed,0.0,False,False,False,Buggy
C021628,A04986,2026-12-31 00:00:00,competitor,0.0,False,True,False,Buggy
C021658,A04992,2025-09-26 00:15:40,missing_features,0.0,False,False,True,Too expensive
C021666,A04993,2026-07-15 22:33:04,price_too_high,0.0,False,True,False,
C021670,A04994,2026-06-25 13:01:22,bugs,0.0,False,True,False,Not useful
C021691,A05000,2026-12-31 00:00:00,missing_features,68.88,False,False,False,Not useful
C021694,A05001,2026-12-31 00:00:00,no_longer_needed,0.0,False,False,False,Too expensive
C021705,A05004,2025-12-27 22:34:02,bugs,0.0,False,False,True,Buggy
C021709,A05004,2026-11-24 22:34:02,bugs,0.0,False,False,False,Too expensive
C021712,A05005,2025-11-25 19:16:57,no_longer_needed,0.0,True,False,False,Buggy
C021721,A05007,2025-03-09 18:39:15,missing_features,0.0,False,True,True,Buggy
C021734,A05009,2026-06-21 21:25:11,bugs,0.0,False,False,True,
C021766,A05013,2025-01-26 02:15:50,bugs,0.0,True,False,True,Too expensive
C021771,A05013,2026-12-31 00:00:00,bugs,0.0,False,True,False,Buggy
C021774,A05014,2025-02-02 01:56:37,missing_features,0.0,False,False,True,Too expensive
C021831,A05026,2025-09-19 06:58:35,bugs,0.0,False,False,False,
C021843,A05029,2026-04-23 18:39:31,competitor,0.0,False,False,True,Too expensive
C021849,A05031,2026-05-04 18:47:44,price_too_high,0.0,True,False,False,
C021856,A05033,2026-11-11 16:01:31,bugs,0.0,True,False,False,Too expensive
C021867,A05036,2026-04-30 17:37:54,missing_features,0.0,True,False,True,
C021878,A05039,2026-06-08 08:27:41,missing_features,0.0,False,False,True,Too expensive
C021886,A05041,2026-06-06 00:24:11,no_longer_needed,0.0,True,False,True,
C021894,A05043,2026-04-29 02:53:48,missing_features,0.0,True,False,False,Too expensive
C021898,A05044,2025-06-23 00:33:10,price_too_high,0.0,False,False,False,Too expensive
C021906,A05046,2025-04-25 18:40:26,price_too_high,0.0,True,False,False,Buggy
C021913,A05048,2026-12-31 00:00:00,bugs,0.0,False,True,False,Buggy
C021914,A05049,2026-05-07 12:11:18,competitor,0.0,False,False,False,
C021915,A05050,2025-08-30 18:07:47,no_longer_needed,0.0,False,False,False,Too expensive
C021934,A05054,2025-08-31 15:14:06,price_too_high,0.0,True,False,False,Too expensive
C021941,A05056,2026-05-09 22:33:58,no_longer_needed,0.0,False,False,False,Not useful
C021946,A05057,2026-11-14 02:13:00,bugs,0.0,False,True,False,Too expensive
C021949,A05059,2025-05-10 04:50:33,price_too_high,0.0,False,False,True,Too expensive
C021955,A05059,2026-12-12 04:50:33,no_longer_needed,0.0,False,False,False,Not useful
C021961,A05062,2025-02-11 20:06:27,bugs,0.0,False,False,False,
C021964,A05065,2025-01-31 09:33:45,missing_features,0.0,False,False,False,
C021970,A05066,2026-07-10 10:08:51,missing_features,0.0,True,False,False,
C021984,A05068,2026-04-16 01:42:10,price_too_high,0.0,False,True,True,Not useful
C021987,A05069,2025-09-03 06:32:08,price_too_high,0.0,False,False,False,Buggy
C021992,A05071,2024-09-12 23:25:29,bugs,0.0,False,False,False,Not useful
C021994,A05072,2026-08-04 03:18:04,competitor,0.0,False,True,True,
C022047,A05080,2025-04-20 10:38:51,competitor,0.0,False,False,False,Buggy
C022063,A05085,2026-01-02 09:53:22,price_too_high,0.0,True,False,False,Buggy
C022067,A05086,2026-03-22 17:26:06,competitor,0.0,True,False,False,Buggy
C022080,A05090,2024-07-01 15:55:09,competitor,0.0,False,False,True,
C022094,A05092,2025-12-13 15:15:36,missing_features,0.0,False,True,True,
C022099,A05093,2025-08-05 03:04:41,missing_features,0.0,False,False,False,Not useful
C022101,A05094,2026-12-04 22:22:15,no_longer_needed,0.0,False,True,False,Not useful
C022103,A05095,2026-09-04 16:38:28,price_too_high,0.0,True,False,False,Not useful
C022118,A05098,2025-12-03 13:22:09,price_too_high,0.0,False,True,False,Not useful
C022119,A05099,2025-11-04 06:36:13,bugs,0.0,False,False,True,Buggy
C022129,A05101,2024-09-25 00:01:30,bugs,0.0,False,False,False,Too expensive
C022137,A05102,2026-08-22 18:44:49,no_longer_needed,0.0,True,False,False,Buggy
C022139,A05104,2025-12-16 21:41:01,bugs,0.0,False,False,True,Too expensive
C022156,A05107,2025-01-28 18:24:32,price_too_high,0.0,True,False,True,
C022181,A05111,2026-11-26 05:05:11,no_longer_needed,0.0,False,False,False,Not useful
C022199,A05115,2026-06-24 08:05:48,bugs,0.0,False,False,True,Too expensive
C022209,A05117,2026-04-14 14:23:20,missing_features,0.0,False,False,False,Buggy
C022215,A05118,2026-05-12 17:38:47,missing_features,0.0,True,False,True,Not useful
C022216,A05118,2026-11-09 17:38:47,competitor,0.0,False,False,False,Buggy
C022219,A05119,2025-04-03 18:35:20,competitor,0.0,True,False,True,Too expensive
C022225,A05120,2024-11-18 06:22:33,no_longer_needed,0.0,True,False,True,Too expensive
C022234,A05121,2025-07-12 03:41:58,price_too_high,0.0,False,False,False,Not useful
C022248,A05125,2025-11-03 17:32:48,no_longer_needed,0.0,False,False,False,Buggy
C022253,A05126,2025-04-29 04:16:26,price_too_high,0.0,False,False,True,Buggy
C022254,A05126,2025-12-26 04:16:26,bugs,0.0,True,False,True,
C022260,A05127,2026-05-16 13:30:19,no_longer_needed,0.0,False,True,False,
C022268,A05131,2024-10-25 18:45:45,bugs,0.0,True,False,False,Not useful
C022311,A05140,2026-07-23 23:11:17,missing_features,0.0,False,False,False,Buggy
C022320,A05142,2026-09-14 06:44:39,no_longer_needed,0.0,False,False,False,
C022325,A05144,2026-12-08 19:39:03,price_too_high,0.0,True,False,False,Buggy
C022328,A05146,2025-10-18 05:38:57,price_too_high,0.0,False,False,False,
C022350,A05153,2026-03-08 09:27:23,price_too_high,0.0,False,True,True,Not useful
C022361,A05155,2026-01-17 13:02:45,missing_features,0.0,True,False,True,
C022375,A05157,2024-09-04 05:40:32,no_longer_needed,0.0,False,True,False,Too expensive
C022379,A05160,2024-08-06 13:16:29,no_longer_needed,0.0,False,False,False,Buggy
C022380,A05161,2026-07-14 01:33:22,competitor,0.0,False,False,False,Too expensive
C022384,A05163,2025-11-21 21:31:23,missing_features,0.0,False,False,False,Buggy
C022386,A05164,2025-09-13 01:54:58,price_too_high,0.0,True,False,True,Too expensive
C022400,A05165,2026-11-23 15:43:54,bugs,0.0,False,False,False,Buggy
C022421,A05169,2025-11-15 09:23:58,missing_features,0.0,True,False,False,Not useful
C022437,A05174,2026-03-03 15:27:20,price_too_high,0.0,False,True,False,Too expensive
C022445,A05175,2026-03-25 14:58:44,price_too_high,0.0,False,True,False,
C022448,A05176,2026-12-31 00:00:00,price_too_high,0.0,False,False,False,Buggy
C022477,A05183,2026-12-31 00:00:00,no_longer_needed,0.0,False,False,False,
C022480,A05184,2026-12-15 15:19:59,no_longer_needed,0.0,True,False,False,Buggy
C022484,A05185,2025-02-10 06:41:13,bugs,0.0,True,False,False,
C022487,A05186,2026-10-31 13:35:37,price_too_high,0.0,False,True,False,Not useful
C022497,A05189,2026-08-17 19:31:16,no_longer_needed,0.0,False,False,False,Too expensive
C022498,A05190,2025-11-11 12:19:36,no_longer_needed,0.0,False,False,True,Buggy
C022499,A05190,2026-04-29 12:19:36,no_longer_needed,0.0,False,True,False,Buggy
C022508,A05193,2026-03-06 17:32:10,price_too_high,0.0,True,False,True,Too expensive
C022521,A05195,2025-05-31 19:59:12,price_too_high,0.0,False,False,True,Too expensive
C022533,A05198,2025-04-08 22:34:35,no_longer_needed,0.0,False,False,False,Not useful
C022537,A05199,2026-12-31 00:00:00,competitor,351.5,False,True,False,Buggy
C022543,A05200,2026-12-31 00:00:00,no_longer_needed,0.0,False,False,False,Too expensive
C022545,A05201,2026-07-27 21:11:16,no_longer_needed,0.0,True,False,False,Buggy
C022549,A05203,2025-10-27 00:00:28,price_too_high,0.0,False,False,False,Too expensive
C022550,A05204,2024-06-04 10:53:59,bugs,0.0,False,False,False,
C022551,A05205,2025-11-14 03:15:52,bugs,0.0,False,False,True,Not useful
C022554,A05206,2025-07-20 18:38:52,competitor,0.0,False,False,True,
C022558,A05206,2026-11-03 18:38:52,missing_features,0.0,False,True,False,Too expensive
C022560,A05207,2026-08-10 04:40:35,competitor,0.0,False,False,True,Buggy
C022569,A05209,2026-07-14 15:20:03,no_longer_needed,0.0,True,False,True,Not useful
C022582,A05213,2024-12-28 18:56:20,no_longer_needed,0.0,True,False,False,Too expensive
C022605,A05221,2024-08-28 05:27:03,price_too_high,0.0,False,False,False,
C022615,A05223,2026-10-19 08:24:37,competitor,0.0,False,False,True,Buggy
C022633,A05228,2026-12-31 00:00:00,competitor,0.0,False,False,False,
C022643,A05230,2025-02-15 12:19:10,price_too_high,0.0,False,True,False,Not useful
C022669,A05235,2026-06-18 18:51:08,missing_features,0.0,True,False,False,Too expensive
C022673,A05236,2026-08-25 23:56:53,bugs,0.0,True,False,False,
C022681,A05238,2025-06-30 12:26:06,missing_features,0.0,False,False,True,Not useful
C022682,A05238,2026-02-16 12:26:06,no_longer_needed,0.0,False,False,False,Not useful
C022690,A05242,2025-12-06 10:37:13,missing_features,0.0,False,False,True,
C022696,A05243,2026-12-10 05:41:56,no_longer_needed,0.0,False,False,False,
C022701,A05244,2026-04-14 21:50:42,missing_features,0.0,False,True,False,
C022716,A05248,2025-10-25 09:44:07,competitor,0.0,True,False,False,Too expensive
C022733,A05251,2026-12-31 00:00:00,missing_features,597.38,False,True,False,Not useful
C022736,A05252,2025-10-05 00:04:13,price_too_high,0.0,False,True,False,Not useful
C022742,A05253,2026-11-11 14:09:05,no_longer_needed,0.0,False,True,False,
C022745,A05254,2025-10-16 11:08:47,bugs,0.0,False,False,False,Too expensive
C022755,A05256,2026-12-31 00:00:00,price_too_high,0.0,False,True,False,
C022786,A05261,2026-01-05 23:14:12,missing_features,0.0,False,False,False,
C022804,A05266,2025-04-25 04:46:55,missing_features,0.0,False,False,True,Not useful
C022810,A05267,2026-12-31 00:00:00,no_longer_needed,513.0,False,True,False,Not useful
C022812,A05268,2026-02-21 00:20:12,price_too_high,0.0,False,False,False,
C022818,A05270,2026-01-30 18:53:22,competitor,0.0,False,False,False,Not useful
C022855,A05278,2026-11-26 11:32:34,missing_features,0.0,True,False,False,Buggy
C022875,A05283,2026-10-19 22:46:05,competitor,0.0,False,True,False,Too expensive
C022886,A05286,2025-09-25 12:20:01,price_too_high,0.0,False,False,False,Buggy
C022891,A05288,2025-10-15 04:18:56,price_too_high,0.0,False,False,False,Buggy
C022892,A05289,2026-09-22 19:53:55,bugs,0.0,False,False,False,Buggy
C022903,A05293,2025-08-11 03:45:25,no_longer_needed,0.0,False,False,True,Not useful
C022905,A05293,2026-05-19 03:45:25,missing_features,0.0,False,True,False,
C022908,A05295,2026-03-01 15:26:02,missing_features,0.0,False,True,False,
C022931,A05299,2026-08-04 06:14:16,missing_features,0.0,False,False,False,
C022939,A05303,2026-07-18 18:26:44,missing_features,0.0,False,False,False,Too expensive
C022941,A05304,2025-01-29 12:50:52,bugs,0.0,False,True,True,Buggy
C022967,A05310,2025-09-10 14:55:42,price_too_high,0.0,False,True,False,Too expensive
C022974,A05312,2026-09-08 03:21:20,missing_features,0.0,True,False,False,Not useful
C022986,A05314,2026-11-30 14:36:08,no_longer_needed,0.0,False,False,False,
C022995,A05317,2026-12-31 00:00:00,bugs,0.0,False,True,False,Not useful
C023005,A05318,2026-12-31 00:00:00,no_longer_needed,0.0,False,True,False,
C023010,A05319,2025-11-25 16:43:39,no_longer_needed,0.0,False,False,True,Not useful
C023038,A05322,2026-12-31 00:00:00,competitor,0.0,True,False,False,Buggy
C023042,A05324,2026-06-17 15:24:06,bugs,0.0,True,False,True,Not useful
C023045,A05325,2025-06-09 23:21:50,competitor,0.0,False,False,True,Not useful
C023046,A05325,2025-09-29 23:21:50,missing_features,0.0,False,False,True,Not useful
C023069,A05329,2026-08-12 01:39:22,competitor,0.0,True,False,False,Buggy
C023133,A05343,2024-02-14 02:18:49,bugs,0.0,False,False,False,Buggy
C023134,A05344,2024-12-22 02:42:03,price_too_high,0.0,False,False,True,
C023141,A05346,2025-06-04 18:18:55,price_too_high,0.0,False,False,False,Too expensive
C023162,A05350,2024-05-19 17:26:20,competitor,0.0,False,False,True,Buggy
C023168,A05351,2024-12-17 23:31:29,bugs,0.0,False,False,True,
C023174,A05351,2026-09-19 23:31:29,missing_features,0.0,False,False,False,Not useful
C023186,A05353,2026-12-31 00:00:00,no_longer_needed,0.0,False,False,False,
C023207,A05359,2026-01-05 04:03:19,no_longer_needed,0.0,True,False,False,Buggy
C023216,A05361,2024-12-22 08:16:08,price_too_high,0.0,False,False,False,Buggy
C023225,A05363,2025-05-22 06:00:05,bugs,0.0,False,False,True,
C023229,A05363,2026-12-24 06:00:05,price_too_high,0.0,False,False,False,
C023233,A05364,2026-09-28 22:21:10,bugs,0.0,False,False,False,Buggy
C023237,A05365,2025-06-20 22:47:48,competitor,0.0,False,True,True,Buggy
C023246,A05366,2024-10-08 14:14:28,bugs,0.0,True,False,False,Not useful
C023248,A05367,2026-10-13 01:10:32,bugs,0.0,False,True,False,Too expensive
C023268,A05372,2026-11-05 13:18:46,no_longer_needed,0.0,False,False,False,
C023278,A05373,2026-12-31 00:00:00,no_longer_needed,0.0,True,False,False,
C023285,A05375,2024-11-15 06:02:37,price_too_high,0.0,False,True,False,Too expensive
C023291,A05377,2026-08-24 02:00:04,bugs,0.0,False,False,False,Not useful
C023294,A05378,2026-08-05 09:50:59,no_longer_needed,0.0,False,False,False,Too expensive
C023295,A05379,2024-07-25 09:59:25,missing_features,0.0,False,False,False,Not useful
C023313,A05383,2026-02-08 06:37:49,bugs,0.0,True,False,False,Too expensive
C023328,A05386,2025-03-30 04:04:32,bugs,0.0,True,False,False,Not useful
C023333,A05387,2026-12-31 00:00:00,missing_features,0.0,False,True,False,
C023338,A05388,2025-10-31 02:32:41,competitor,0.0,False,True,True,Not useful
C023348,A05389,2025-09-12 08:23:20,bugs,0.0,False,False,False,Too expensive
C023349,A05390,2024-10-04 07:55:15,bugs,0.0,False,False,False,
C023352,A05391,2026-12-31 00:00:00,competitor,0.0,False,False,False,Buggy
C023353,A05392,2026-12-31 00:00:00,bugs,0.0,False,False,False,Too expensive
C023366,A05396,2024-11-11 01:36:19,missing_features,0.0,False,True,True,Buggy
C023368,A05396,2025-09-03 01:36:19,no_longer_needed,0.0,False,True,False,Buggy
C023372,A05397,2026-01-01 15:05:38,bugs,0.0,False,False,False,Buggy
C023378,A05399,2026-12-31 00:00:00,missing_features,0.0,True,False,False,
C023384,A05402,2024-03-18 05:06:00,no_longer_needed,0.0,False,False,False,Too expensive
C023389,A05404,2026-02-22 15:52:01,no_longer_needed,0.0,False,False,False,Too expensive
C023390,A05405,2024-10-31 14:58:46,missing_features,0.0,False,False,False,Buggy
C023419,A05410,2026-09-30 01:34:54,missing_features,0.0,False,True,True,Too expensive
C023420,A05410,2026-12-31 00:00:00,bugs,24.75,True,False,False,
C023424,A05411,2025-05-26 18:59:48,price_too_high,0.0,False,True,True,Buggy
C023426,A05411,2026-04-11 18:59:48,missing_features,0.0,False,True,True,Not useful
C023428,A05411,2026-12-31 00:00:00,missing_features,370.44,True,False,False,Too expensive
C023450,A05416,2026-08-15 01:40:49,no_longer_needed,0.0,False,False,True,
C023462,A05418,2026-10-04 03:01:07,missing_features,0.0,False,True,False,Buggy
C023481,A05422,2025-11-24 13:38:45,price_too_high,0.0,True,False,True,
C023512,A05428,2026-12-31 00:00:00,bugs,0.0,True,False,False,Too expensive
C023525,A05431,2025-05-16 18:11:18,bugs,0.0,False,False,False,Too expensive
C023546,A05437,2025-01-30 20:28:18,missing_features,0.0,False,True,True,Not useful
C023548,A05437,2025-12-27 20:28:18,missing_features,0.0,False,False,False,Not useful
C023559,A05441,2025-08-29 19:16:18,no_longer_needed,0.0,False,True,True,Too expensive
C023562,A05441,2026-11-14 19:16:18,price_too_high,0.0,True,False,False,Buggy
C023576,A05444,2026-12-31 00:00:00,bugs,0.0,True,False,False,Not useful
C023578,A05445,2026-05-15 10:34:00,no_longer_needed,0.0,True,False,False,
C023580,A05446,2025-12-12 23:38:20,missing_features,0.0,True,False,False,Too expensive
C023609,A05451,2025-10-25 20:09:39,competitor,0.0,False,False,False,Not useful
C023647,A05459,2025-09-24 16:53:33,competitor,0.0,False,True,False,
C023673,A05464,2026-01-06 06:24:40,price_too_high,0.0,False,True,False,Not useful
C023688,A05468,2026-09-19 02:56:30,competitor,0.0,True,False,False,Too expensive
C023718,A05477,2025-02-09 15:04:01,missing_features,0.0,False,False,False,Buggy
C023728,A05478,2026-12-01 19:22:35,price_too_high,0.0,False,False,False,Too expensive
C023730,A05479,2026-12-31 00:00:00,bugs,0.0,False,False,False,Not useful
C023733,A05480,2025-12-14 22:47:56,price_too_high,0.0,True,False,False,
C023740,A05481,2025-09-15 00:45:50,competitor,0.0,False,True,False,
C023745,A05482,2026-02-01 13:31:53,competitor,0.0,False,False,True,Too expensive
C023757,A05485,2025-12-03 04:57:06,price_too_high,0.0,False,False,False,Not useful
C023783,A05490,2025-10-20 12:38:06,no_longer_needed,0.0,False,False,True,Buggy
C023796,A05493,2025-10-17 15:31:02,price_too_high,0.0,False,False,False,Not useful
C023804,A05494,2026-04-07 14:46:35,bugs,0.0,False,False,False,Buggy
C023819,A05497,2026-12-31 00:00:00,missing_features,0.0,False,True,False,Buggy
C023820,A05498,2026-09-08 10:35:38,missing_features,0.0,False,False,False,Too expensive
C023837,A05501,2026-04-15 13:48:01,price_too_high,0.0,True,False,False,Too expensive
C023845,A05503,2024-09-21 13:04:54,missing_features,0.0,False,False,False,Too expensive
C023887,A05512,2025-03-10 12:55:23,missing_features,0.0,False,False,True,
C023897,A05513,2026-07-14 17:02:50,no_longer_needed,0.0,False,False,False,
C023900,A05514,2026-06-10 17:32:18,no_longer_needed,0.0,False,True,False,Not useful
C023901,A05515,2026-11-26 03:24:13,no_longer_needed,0.0,False,False,False,Buggy
C023907,A05516,2026-06-26 12:35:04,price_too_high,0.0,True,False,False,Too expensive
C023912,A05517,2025-03-23 23:56:24,missing_features,0.0,False,False,True,
C023917,A05517,2026-12-31 00:00:00,competitor,0.0,False,False,False,
C023921,A05518,2025-04-24 09:29:15,missing_features,0.0,True,False,False,Buggy
C023922,A05519,2024-10-23 18:08:13,bugs,0.0,False,False,True,Not useful
C023928,A05519,2026-04-28 18:08:13,missing_features,0.0,False,False,True,Buggy
C023931,A05520,2025-12-21 23:30:22,missing_features,0.0,False,True,False,
C023932,A05521,2026-12-31 00:00:00,missing_features,0.0,False,False,False,Not useful
C023935,A05522,2026-04-06 12:28:10,competitor,0.0,False,True,True,
C023944,A05524,2026-03-03 13:20:34,competitor,0.0,False,False,True,Not useful
C023947,A05524,2026-12-31 00:00:00,bugs,0.0,True,False,False,Not useful
C023959,A05527,2025-08-19 09:38:50,bugs,0.0,False,False,True,Too expensive
C024001,A05534,2026-02-25 05:54:36,missing_features,0.0,False,True,False,
C024020,A05539,2026-12-31 00:00:00,price_too_high,0.0,False,True,False,
C024026,A05541,2026-12-31 00:00:00,competitor,0.0,True,False,False,Too expensive
C024037,A05544,2024-07-13 09:42:59,missing_features,0.0,False,False,False,Not useful
C024045,A05545,2026-04-20 08:17:05,no_longer_needed,0.0,True,False,False,
C024063,A05549,2026-05-02 15:57:35,no_longer_needed,0.0,True,False,False,
C024068,A05550,2025-11-05 02:44:32,competitor,0.0,False,False,False,Too expensive
C024072,A05553,2026-09-08 08:52:27,price_too_high,0.0,True,False,False,Buggy
C024090,A05560,2025-04-22 20:23:07,price_too_high,0.0,True,False,False,Not useful
C024092,A05561,2024-08-24 05:31:13,competitor,0.0,True,False,False,Too expensive
C024138,A05570,2026-01-19 13:50:47,missing_features,0.0,True,False,True,Not useful
C024145,A05572,2025-10-18 16:31:34,no_longer_needed,0.0,False,True,True,
C024150,A05573,2026-06-17 20:23:34,bugs,0.0,False,False,False,Too expensive
C024154,A05574,2026-05-19 10:47:47,bugs,0.0,False,True,True,Too expensive
C024162,A05575,2026-08-27 00:48:10,competitor,0.0,False,False,False,
C024175,A05580,2026-06-24 05:12:29,no_longer_needed,0.0,False,False,False,
C024198,A05584,2026-02-19 07:25:55,price_too_high,0.0,True,False,True,Not useful
C024205,A05585,2026-12-02 10:30:19,no_longer_needed,0.0,False,True,False,Buggy
C024210,A05586,2026-08-20 15:44:51,bugs,0.0,False,True,False,Buggy
C024211,A05587,2024-11-30 16:32:36,competitor,0.0,False,False,True,Buggy
C024223,A05589,2026-04-03 07:00:03,no_longer_needed,0.0,False,False,False,Buggy
C024224,A05590,2025-10-13 16:16:05,price_too_high,0.0,False,False,True,
C024229,A05590,2026-12-31 00:00:00,price_too_high,292.5,False,True,False,Too expensive
C024233,A05591,2025-04-19 11:05:14,price_too_high,0.0,False,True,False,Not useful
